4,8,34.753
5,8,32.109
6,8,33.056
7,8,34.385
8,8,36.25
9,8,35.998
10,8,37.142
11,8,38.046
12,8,37.013
13,8,39.095
14,8,38.046
15,8,36.631
16,8,46.189
17,8,54.621
18,8,56.241
19,8,53.98
20,8,53.98
21,8,57.556
22,8,55.104
23,8,53.027
24,8,53.502
25,8,53.98
26,8,53.821
27,8,54.942
28,8,55.589
29,8,63.512
30,8,70.907
31,8,72.215
32,8,72.027
33,8,72.591
34,8,72.027
35,8,70.722
36,8,71.466
37,8,66.166
38,8,62.122
39,8,24.657
40,8,19.379
41,8,20.484
42,8,19.63
43,8,21.097
44,8,20.139
45,8,21.814
46,8,20.745
47,8,21.186
48,8,21.009
49,8,20.833
50,8,20.833
51,8,18.561
52,8,20.571
53,8,20.139
54,8,20.921
55,8,21.814
56,8,26.066
57,8,34.753
58,8,56.732
59,8,64.743
60,8,80.535
61,8,74.296
62,8,70.722
63,8,70.722
64,8,68.514
65,8,67.786
66,8,69.062
67,8,69.613
68,8,70.722
69,8,68.332
70,8,69.245
71,8,71.84
72,8,71.466
73,8,71.28
74,8,70.722
75,8,70.536
76,8,69.062
77,8,72.779
78,8,72.591
79,8,69.245
80,8,70.536
81,8,58.22
82,8,72.027
83,8,70.907
84,8,70.722
85,8,70.166
86,8,69.981
87,8,69.062
88,8,69.245
89,8,69.245
90,8,77.381
90,10,78.164
89,10,77.772
88,10,77.187
87,10,69.797
86,10,68.332
85,10,66.345
84,10,63.863
83,10,72.027
82,10,74.296
81,10,71.84
80,10,72.968
79,10,72.779
78,10,72.968
77,10,73.536
76,10,72.027
75,10,72.968
74,10,71.28
73,10,72.215
72,10,72.779
71,10,74.106
70,10,72.779
69,10,70.536
68,10,72.215
67,10,73.346
66,10,73.346
65,10,72.779
64,10,70.166
63,10,72.968
62,10,73.157
61,10,72.215
60,10,72.027
59,10,76.604
58,10,71.28
57,10,55.589
56,10,33.535
55,10,29.93
54,10,22.735
53,10,22.179
52,10,20.745
51,10,20.921
50,10,18.967
49,10,18.641
48,10,53.344
47,10,46.775
46,10,34.63
45,10,34.753
44,10,32.109
43,10,27.209
42,10,22.088
41,10,20.484
40,10,21.814
39,10,21.364
38,10,21.543
37,10,19.883
36,10,27.954
35,10,68.514
34,10,69.613
33,10,71.466
32,10,72.027
31,10,70.166
30,10,72.215
29,10,71.466
28,10,73.725
27,10,70.536
26,10,64.39
25,10,59.561
24,10,56.077
23,10,54.46
22,10,54.942
21,10,54.46
20,10,55.589
19,10,56.241
18,10,51.306
17,10,52.241
16,10,53.344
15,10,47.513
14,10,37.142
13,10,39.36
12,10,39.627
11,10,38.963
10,10,32.936
9,10,37.657
8,10,37.013
7,10,36.631
6,10,37.013
5,10,34.877
4,10,33.898
3,10,24.954
2,10,32.226
1,10,35.248
0,10,31.295
0,12,27.847
1,12,24.362
2,12,27.633
3,12,29.261
4,12,32.58
5,12,32.817
6,12,33.898
7,12,35.248
8,12,36.25
9,12,36.631
10,12,36.886
11,12,37.916
12,12,39.095
13,12,27.315
14,12,39.627
15,12,35.622
16,12,39.36
17,12,53.185
18,12,53.027
19,12,52.241
20,12,53.344
21,12,56.241
22,12,55.589
23,12,55.589
24,12,54.621
25,12,58.888
26,12,61.09
27,12,63.863
28,12,73.536
29,12,71.653
30,12,72.968
31,12,71.28
32,12,74.87
33,12,72.968
34,12,72.779
35,12,71.466
36,12,67.786
37,12,61.09
38,12,30.494
39,12,19.63
40,12,21.543
41,12,21.724
42,12,19.799
43,12,21.814
44,12,21.543
45,12,22.456
46,12,23.779
47,12,24.954
48,12,25.759
49,12,27.954
50,12,19.883
51,12,18.161
52,12,19.546
53,12,21.275
54,12,21.097
55,12,19.296
56,12,29.594
57,12,38.307
58,12,58.888
59,12,67.786
60,12,79.345
61,12,73.725
62,12,73.536
63,12,74.106
64,12,73.536
65,12,69.429
66,12,72.215
67,12,73.157
68,12,72.968
69,12,74.296
70,12,71.653
71,12,74.296
72,12,73.915
73,12,74.296
74,12,72.779
75,12,74.106
76,12,74.487
77,12,72.779
78,12,72.968
79,12,72.779
80,12,73.725
81,12,75.061
82,12,72.027
83,12,73.725
84,12,69.981
85,12,67.063
86,12,57.391
87,12,62.295
88,12,72.215
89,12,74.678
90,12,78.753
90,14,78.95
89,14,80.137
88,14,77.381
87,14,70.351
86,14,72.591
85,14,77.381
84,14,72.403
83,14,71.28
82,14,72.591
81,14,72.027
80,14,75.061
79,14,71.28
78,14,74.487
77,14,74.106
76,14,73.725
75,14,74.296
74,14,73.346
73,14,73.536
72,14,72.027
71,14,72.968
70,14,73.536
69,14,63.512
68,14,74.296
67,14,73.725
66,14,73.536
65,14,72.779
64,14,72.591
63,14,72.968
62,14,74.296
61,14,73.725
60,14,73.346
59,14,79.939
58,14,81.335
57,14,61.433
56,14,45.318
55,14,30.38
54,14,25.658
53,14,21.454
52,14,20.311
51,14,20.571
50,14,19.63
49,14,17.769
48,14,21.814
47,14,21.633
46,14,21.275
45,14,21.186
44,14,20.484
43,14,21.186
42,14,21.186
41,14,19.379
40,14,21.186
39,14,20.571
38,14,20.225
37,14,21.814
36,14,52.712
35,14,68.514
34,14,69.797
33,14,69.245
32,14,72.215
31,14,71.093
30,14,68.696
29,14,62.122
28,14,59.561
27,14,57.391
26,14,57.391
25,14,57.556
24,14,56.241
23,14,53.98
22,14,54.46
21,14,59.561
20,14,60.919
19,14,60.408
18,14,54.621
17,14,51.928
16,14,53.98
15,14,50.842
14,14,34.385
13,14,38.568
12,14,38.963
11,14,39.228
10,14,38.568
9,14,36.25
8,14,37.657
7,14,36.377
6,14,36.124
5,14,35.248
4,14,30.95
3,14,33.535
2,14,33.898
1,14,31.758
0,14,30.267
0,16,26.374
1,16,27.633
2,16,26.79
3,16,29.151
4,16,32.817
5,16,34.877
6,16,34.263
7,16,34.141
8,16,36.124
9,16,35.873
10,16,37.528
11,16,38.046
12,16,39.627
13,16,40.028
14,16,39.493
15,16,31.642
16,16,37.657
17,16,50.227
18,16,53.502
19,16,56.241
20,16,53.98
21,16,58.721
22,16,60.069
23,16,60.069
24,16,60.069
25,16,58.22
26,16,42.208
27,16,58.888
28,16,64.038
29,16,64.39
30,16,71.466
31,16,71.653
32,16,71.466
33,16,72.779
34,16,55.589
35,16,76.604
36,16,64.743
37,16,55.427
38,16,45.898
39,16,33.898
40,16,22.456
41,16,20.225
42,16,19.296
43,16,20.921
44,16,20.745
45,16,19.883
46,16,20.921
47,16,20.397
48,16,20.921
49,16,20.571
50,16,19.714
51,16,20.571
52,16,20.397
53,16,20.571
54,16,21.186
55,16,23.491
56,16,29.93
57,16,44.172
58,16,65.452
59,16,74.487
60,16,83.351
61,16,81.937
62,16,75.83
63,16,73.536
64,16,75.061
65,16,74.106
66,16,71.28
67,16,71.28
68,16,73.536
69,16,75.253
70,16,75.061
71,16,75.638
72,16,74.296
73,16,73.536
74,16,73.725
75,16,74.678
76,16,76.023
77,16,75.83
78,16,59.056
79,16,73.536
80,16,74.87
81,16,73.536
82,16,75.83
83,16,73.536
84,16,72.779
85,16,70.907
86,16,76.023
87,16,78.164
88,16,65.63
89,16,72.968
90,16,80.137
90,18,82.138
89,18,79.74
88,18,77.381
87,18,72.215
86,18,66.883
85,18,78.753
84,18,76.604
83,18,70.351
82,18,73.725
81,18,75.83
80,18,73.346
79,18,75.061
78,18,74.296
77,18,74.296
76,18,75.638
75,18,76.41
74,18,75.061
73,18,72.779
72,18,75.061
71,18,74.87
70,18,74.106
69,18,74.296
68,18,69.797
67,18,73.725
66,18,75.061
65,18,75.638
64,18,72.027
63,18,69.797
62,18,74.487
61,18,73.346
60,18,77.187
59,18,73.536
58,18,74.296
57,18,74.487
56,18,71.28
55,18,55.752
54,18,32.109
53,18,25.054
52,18,24.166
51,18,22.735
50,18,21.724
49,18,22.088
48,18,21.996
47,18,21.814
46,18,22.179
45,18,22.179
44,18,22.549
43,18,22.735
42,18,25.254
41,18,39.627
40,18,58.721
39,18,60.408
38,18,67.063
37,18,61.949
36,18,63.338
35,18,67.786
34,18,69.981
33,18,75.253
32,18,75.83
31,18,69.797
30,18,72.968
29,18,73.346
28,18,72.591
27,18,77.381
26,18,76.41
25,18,68.514
24,18,63.338
23,18,61.433
22,18,60.749
21,18,61.433
20,18,62.468
19,18,62.122
18,18,50.38
17,18,58.387
16,18,56.241
15,18,53.821
14,18,42.625
13,18,42.07
12,18,37.528
11,18,40.566
10,18,38.831
9,18,39.095
8,18,38.046
7,18,36.25
6,18,35.747
5,18,36.25
4,18,34.877
3,18,33.898
2,18,31.41
1,18,32.699
0,18,30.38
0,20,17.769
1,20,27.954
2,20,24.558
3,20,30.494
4,20,33.056
5,20,34.385
6,20,34.753
7,20,33.535
8,20,36.631
9,20,37.657
10,20,39.095
11,20,39.627
12,20,42.07
13,20,48.109
14,20,55.589
15,20,55.265
16,20,58.888
17,20,61.262
18,20,61.949
19,20,69.245
20,20,73.346
21,20,74.487
22,20,72.779
23,20,72.779
24,20,74.487
25,20,74.678
26,20,74.487
27,20,75.83
28,20,73.915
29,20,70.722
30,20,74.106
31,20,75.061
32,20,71.28
33,20,75.061
34,20,76.604
35,20,70.536
36,20,66.703
37,20,67.063
38,20,64.39
39,20,66.703
40,20,71.28
41,20,69.981
42,20,70.536
43,20,67.786
44,20,67.786
45,20,67.063
46,20,65.452
47,20,62.641
48,20,63.512
49,20,63.863
50,20,65.987
51,20,64.214
52,20,66.524
53,20,67.786
54,20,69.245
55,20,69.245
56,20,72.968
57,20,74.296
58,20,74.87
59,20,75.061
60,20,75.83
61,20,73.536
62,20,74.106
63,20,77.968
64,20,72.027
65,20,72.779
66,20,75.061
67,20,76.41
68,20,76.41
69,20,75.061
70,20,75.83
71,20,72.215
72,20,75.83
73,20,77.187
74,20,73.725
75,20,74.678
76,20,74.296
77,20,74.106
78,20,75.638
79,20,76.604
80,20,73.346
81,20,72.779
82,20,72.591
83,20,72.591
84,20,71.28
85,20,75.83
86,20,75.253
87,20,71.28
88,20,75.638
89,20,79.74
90,20,76.41
90,22,78.95
89,22,79.74
88,22,78.95
87,22,77.381
86,22,72.968
85,22,73.536
84,22,77.381
83,22,71.28
82,22,69.981
81,22,72.027
80,22,72.215
79,22,75.83
78,22,74.296
77,22,75.83
76,22,75.83
75,22,74.296
74,22,75.83
73,22,75.83
72,22,73.536
71,22,73.536
70,22,74.87
69,22,73.536
68,22,73.536
67,22,74.487
66,22,73.536
65,22,76.798
64,22,73.536
63,22,74.487
62,22,73.536
61,22,75.061
60,22,72.779
59,22,72.779
58,22,72.779
57,22,76.023
56,22,74.296
55,22,73.725
54,22,72.215
53,22,75.253
52,22,73.536
51,22,71.28
50,22,69.797
49,22,74.296
48,22,72.591
47,22,74.296
46,22,74.296
45,22,74.296
44,22,74.296
43,22,72.779
42,22,76.41
41,22,72.779
40,22,74.296
39,22,72.968
38,22,72.779
37,22,71.093
36,22,67.063
35,22,69.429
34,22,70.351
33,22,71.466
32,22,73.536
31,22,72.968
30,22,75.061
29,22,78.753
28,22,77.381
27,22,75.253
26,22,74.487
25,22,74.296
24,22,72.027
23,22,75.061
22,22,74.678
21,22,75.061
20,22,72.779
19,22,74.296
18,22,74.487
17,22,74.296
16,22,69.981
15,22,62.122
14,22,58.721
13,22,60.238
12,22,58.054
11,22,53.344
10,22,56.241
9,22,55.914
8,22,57.061
7,22,56.241
6,22,52.084
5,22,53.98
4,22,43.044
3,22,28.821
2,22,23.111
1,22,33.175
0,22,22.642
0,24,31.295
1,24,29.93
2,24,30.95
3,24,39.095
4,24,49.313
5,24,53.98
6,24,51.306
7,24,55.104
8,24,55.104
9,24,57.556
10,24,58.721
11,24,57.391
12,24,58.888
13,24,60.749
14,24,70.351
15,24,75.83
16,24,77.381
17,24,74.87
18,24,65.097
19,24,75.445
20,24,74.678
21,24,75.061
22,24,72.779
23,24,76.604
24,24,74.106
25,24,75.83
26,24,74.296
27,24,71.28
28,24,74.487
29,24,76.41
30,24,83.554
31,24,77.381
32,24,73.536
33,24,72.027
34,24,74.296
35,24,70.722
36,24,70.722
37,24,76.992
38,24,69.245
39,24,71.28
40,24,72.779
41,24,74.487
42,24,74.296
43,24,73.725
44,24,72.779
45,24,73.536
46,24,75.061
47,24,75.061
48,24,74.296
49,24,74.296
50,24,72.968
51,24,75.253
52,24,73.536
53,24,74.678
54,24,74.296
55,24,70.536
56,24,73.725
57,24,74.87
58,24,70.536
59,24,73.536
60,24,74.87
61,24,73.915
62,24,75.061
63,24,75.83
64,24,74.487
65,24,73.346
66,24,76.798
67,24,72.779
68,24,72.403
69,24,74.487
70,24,74.87
71,24,77.187
72,24,74.296
73,24,75.83
74,24,74.296
75,24,75.83
76,24,75.061
77,24,77.381
78,24,75.83
79,24,75.253
80,24,74.87
81,24,77.187
82,24,74.487
83,24,72.027
84,24,73.725
85,24,77.968
86,24,80.336
87,24,70.536
88,24,73.725
89,24,78.95
90,24,81.134
90,26,78.164
89,26,77.381
88,26,81.736
87,26,78.753
86,26,69.797
85,26,69.797
84,26,77.187
83,26,74.296
82,26,72.215
81,26,72.215
80,26,73.157
79,26,75.83
78,26,75.83
77,26,74.296
76,26,75.83
75,26,73.915
74,26,76.604
73,26,75.83
72,26,74.296
71,26,75.83
70,26,76.216
69,26,75.83
68,26,75.83
67,26,74.678
66,26,73.536
65,26,73.346
64,26,77.187
63,26,73.536
62,26,74.296
61,26,73.725
60,26,73.346
59,26,73.157
58,26,75.061
57,26,75.445
56,26,74.296
55,26,73.536
54,26,74.487
53,26,74.487
52,26,72.403
51,26,73.725
50,26,73.536
49,26,69.797
48,26,74.487
47,26,74.106
46,26,74.87
45,26,75.061
44,26,74.487
43,26,72.779
42,26,75.061
41,26,75.061
40,26,74.487
39,26,75.061
38,26,75.061
37,26,74.296
36,26,70.166
35,26,73.725
34,26,75.638
33,26,75.638
32,26,75.061
31,26,74.296
30,26,74.296
29,26,73.536
28,26,73.536
27,26,73.536
26,26,75.061
25,26,75.061
24,26,75.061
23,26,71.28
22,26,73.725
21,26,74.106
20,26,75.638
19,26,74.296
18,26,71.466
17,26,75.83
16,26,75.83
15,26,73.536
14,26,58.22
13,26,58.22
12,26,57.061
11,26,58.721
10,26,55.427
9,26,53.98
8,26,72.027
7,26,72.591
6,26,75.83
5,26,76.604
4,26,77.381
3,26,77.772
2,26,80.535
1,26,77.187
0,26,72.779
0,28,78.164
1,28,73.915
2,28,74.487
3,28,80.137
4,28,83.758
5,28,73.536
6,28,71.093
7,28,71.466
8,28,72.968
9,28,76.604
10,28,77.968
11,28,78.95
12,28,70.722
13,28,57.887
14,28,55.752
15,28,87.049
16,28,89.773
17,28,71.466
18,28,58.721
19,28,69.429
20,28,75.83
21,28,75.83
22,28,75.83
23,28,75.83
24,28,75.253
25,28,76.604
26,28,75.061
27,28,72.779
28,28,75.83
29,28,73.915
30,28,74.487
31,28,73.536
32,28,73.157
33,28,75.83
34,28,74.106
35,28,75.061
36,28,76.604
37,28,75.061
38,28,60.578
39,28,73.536
40,28,70.907
41,28,74.487
42,28,74.87
43,28,77.187
44,28,75.061
45,28,72.403
46,28,75.061
47,28,74.87
48,28,75.061
49,28,75.83
50,28,75.061
51,28,74.296
52,28,73.536
53,28,74.487
54,28,75.83
55,28,73.536
56,28,73.725
57,28,74.296
58,28,73.157
59,28,74.296
60,28,75.445
61,28,73.536
62,28,75.83
63,28,75.83
64,28,76.023
65,28,74.296
66,28,70.722
67,28,72.968
68,28,74.678
69,28,75.061
70,28,76.41
71,28,74.106
72,28,76.604
73,28,75.83
74,28,76.604
75,28,77.381
76,28,73.536
77,28,75.83
78,28,75.061
79,28,77.381
80,28,75.83
81,28,72.027
82,28,63.863
83,28,73.346
84,28,74.87
85,28,69.981
86,28,65.097
87,28,69.245
88,28,79.74
89,28,72.779
90,28,74.296
90,30,76.41
89,30,75.445
88,30,78.95
87,30,78.36
86,30,70.722
85,30,67.786
84,30,62.989
83,30,65.63
82,30,69.062
81,30,66.883
80,30,67.786
79,30,81.937
78,30,87.882
77,30,91.259
76,30,90.409
75,30,91.259
74,30,90.833
73,30,81.335
72,30,73.536
71,30,72.779
70,30,78.95
69,30,78.95
68,30,80.336
67,30,76.604
66,30,76.604
65,30,75.061
64,30,74.106
63,30,75.253
62,30,76.604
61,30,74.487
60,30,75.253
59,30,76.604
58,30,74.296
57,30,75.83
56,30,75.445
55,30,74.87
54,30,74.296
53,30,73.346
52,30,76.604
51,30,75.638
50,30,75.83
49,30,75.83
48,30,73.536
47,30,75.253
46,30,75.83
45,30,74.87
44,30,74.296
43,30,74.678
42,30,74.487
41,30,73.536
40,30,71.653
39,30,75.83
38,30,75.83
37,30,75.83
36,30,74.296
35,30,74.296
34,30,75.253
33,30,74.296
32,30,74.106
31,30,74.296
30,30,73.915
29,30,74.487
28,30,75.061
27,30,73.536
26,30,75.061
25,30,74.106
24,30,72.779
23,30,69.245
22,30,78.164
21,30,89.351
20,30,91.046
19,30,91.046
18,30,91.259
17,30,84.574
16,30,73.725
15,30,76.604
14,30,72.779
13,30,76.604
12,30,73.157
11,30,69.245
10,30,72.779
9,30,62.815
8,30,60.749
7,30,53.344
6,30,55.104
5,30,54.942
4,30,50.996
3,30,51.616
2,30,38.963
1,30,50.688
0,30,41.657
0,32,57.887
1,32,76.41
2,32,71.28
3,32,62.641
4,32,64.214
5,32,51.461
6,32,51.772
7,32,54.942
8,32,56.732
9,32,84.37
10,32,69.797
11,32,70.536
12,32,74.487
13,32,75.061
14,32,76.41
15,32,73.725
16,32,72.968
17,32,76.023
18,32,65.274
19,32,65.452
20,32,75.061
21,32,74.296
22,32,74.87
23,32,78.164
24,32,76.604
25,32,76.604
26,32,89.985
27,32,87.882
28,32,91.259
29,32,90.621
30,32,91.259
31,32,91.046
32,32,89.351
33,32,78.164
34,32,75.253
35,32,72.968
36,32,73.536
37,32,70.722
38,32,73.725
39,32,72.779
40,32,77.187
41,32,74.296
42,32,73.536
43,32,73.725
44,32,75.061
45,32,73.536
46,32,75.83
47,32,75.445
48,32,76.604
49,32,74.296
50,32,72.027
51,32,75.253
52,32,75.83
53,32,76.798
54,32,74.296
55,32,75.253
56,32,77.381
57,32,77.968
58,32,74.296
59,32,74.296
60,32,75.445
61,32,74.487
62,32,76.604
63,32,82.541
64,32,91.259
65,32,90.409
66,32,91.259
67,32,91.259
68,32,91.9
69,32,91.259
70,32,89.562
71,32,82.138
72,32,72.779
73,32,71.84
74,32,73.536
75,32,69.981
76,32,72.968
77,32,74.296
78,32,72.779
79,32,73.725
80,32,73.346
81,32,73.725
82,32,72.779
83,32,73.346
84,32,72.779
85,32,71.28
86,32,71.466
87,32,70.722
88,32,67.424
89,32,69.613
90,32,68.514
90,34,68.332
89,34,69.245
88,34,69.981
87,34,70.536
86,34,72.591
85,34,72.215
84,34,72.027
83,34,74.487
82,34,73.536
81,34,71.28
80,34,72.779
79,34,74.106
78,34,74.296
77,34,74.296
76,34,73.536
75,34,72.968
74,34,72.779
73,34,74.487
72,34,74.487
71,34,74.487
70,34,73.725
69,34,74.296
68,34,72.779
67,34,74.296
66,34,74.87
65,34,72.591
64,34,73.536
63,34,73.536
62,34,72.968
61,34,75.061
60,34,71.28
59,34,73.536
58,34,71.653
57,34,74.87
56,34,74.296
55,34,71.466
54,34,74.487
53,34,74.296
52,34,69.981
51,34,74.296
50,34,72.779
49,34,74.487
48,34,75.061
47,34,74.296
46,34,75.061
45,34,75.061
44,34,70.907
43,34,73.725
42,34,73.346
41,34,75.638
40,34,75.061
39,34,74.296
38,34,75.253
37,34,74.87
36,34,72.027
35,34,72.779
34,34,73.915
33,34,75.061
32,34,73.536
31,34,74.296
30,34,73.725
29,34,75.83
28,34,74.87
27,34,73.536
26,34,72.779
25,34,73.725
24,34,72.779
23,34,71.466
22,34,72.779
21,34,72.591
20,34,73.536
19,34,72.779
18,34,74.296
17,34,72.968
16,34,72.968
15,34,71.28
14,34,72.968
13,34,72.403
12,34,74.106
11,34,72.027
10,34,71.28
9,34,72.779
8,34,74.296
7,34,74.87
6,34,73.536
5,34,74.296
4,34,71.466
3,34,74.296
2,34,72.215
1,34,73.536
0,34,74.87
0,36,57.391
1,36,71.653
2,36,68.696
3,36,75.061
4,36,73.725
5,36,73.536
6,36,71.653
7,36,74.487
8,36,72.027
9,36,72.591
10,36,72.968
11,36,73.915
12,36,71.466
13,36,73.536
14,36,72.779
15,36,74.296
16,36,72.779
17,36,73.536
18,36,73.536
19,36,72.403
20,36,73.725
21,36,73.725
22,36,72.027
23,36,73.725
24,36,74.106
25,36,72.591
26,36,73.536
27,36,74.487
28,36,73.536
29,36,72.779
30,36,72.968
31,36,72.215
32,36,73.536
33,36,74.87
34,36,73.725
35,36,73.346
36,36,74.487
37,36,74.296
38,36,71.28
39,36,74.296
40,36,63.163
41,36,73.915
42,36,74.296
43,36,73.536
44,36,74.487
45,36,74.296
46,36,72.779
47,36,74.487
48,36,72.779
49,36,72.591
50,36,72.968
51,36,72.215
52,36,74.487
53,36,73.536
54,36,74.106
55,36,72.968
56,36,73.725
57,36,74.487
58,36,74.296
59,36,72.779
60,36,74.296
61,36,71.093
62,36,71.466
63,36,75.253
64,36,73.157
65,36,74.487
66,36,73.536
67,36,70.166
68,36,72.968
69,36,73.346
70,36,73.346
71,36,74.296
72,36,73.536
73,36,72.779
74,36,72.779
75,36,74.296
76,36,73.725
77,36,74.106
78,36,74.487
79,36,72.779
80,36,73.157
81,36,72.215
82,36,72.779
83,36,69.245
84,36,74.296
85,36,74.678
86,36,72.779
87,36,73.536
88,36,73.536
89,36,72.215
90,36,73.536
90,38,69.797
89,38,71.28
88,38,71.84
87,38,72.027
86,38,73.536
85,38,73.536
84,38,72.968
83,38,73.536
82,38,71.653
81,38,72.968
80,38,72.027
79,38,71.28
78,38,72.027
77,38,71.653
76,38,71.84
75,38,72.968
74,38,72.779
73,38,73.725
72,38,72.027
71,38,70.166
70,38,73.536
